,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2021-03-27 23:00:00Z,14.0,19.6,0.4,20.3,58.6
2021-03-28 00:00:00Z,13.9,18.7,0.5,19.4,58.6
2021-03-28 01:00:00Z,12.9,15.3,0.3,15.7,61.3
2021-03-28 02:00:00Z,11.9,16.2,0.4,16.8,58.9
2021-03-28 03:00:00Z,11.8,17.6,0.5,18.4,56.7
2021-03-28 04:00:00Z,14.5,19.5,0.5,20.3,54.1
2021-03-28 05:00:00Z,14.3,22.8,0.7,24.0,49.3
2021-03-28 06:00:00Z,15.3,29.4,1.0,31.0,42.3
2021-03-28 07:00:00Z,16.5,38.3,4.0,44.6,29.8
2021-03-28 08:00:00Z,17.0,32.8,6.3,42.5,38.4
2021-03-28 09:00:00Z,17.4,20.1,4.4,26.9,57.9
2021-03-28 10:00:00Z,14.7,9.7,2.3,13.3,76.5
2021-03-28 11:00:00Z,13.0,6.9,1.4,9.0,84.1
2021-03-28 12:00:00Z,11.8,6.4,1.3,8.5,87.2
2021-03-28 13:00:00Z,12.0,5.7,1.1,7.4,89.1
2021-03-28 14:00:00Z,11.5,5.8,1.0,7.3,92.0
2021-03-28 15:00:00Z,13.3,6.1,0.8,7.3,94.6
2021-03-28 16:00:00Z,13.7,7.4,0.9,8.7,93.0
2021-03-28 17:00:00Z,14.7,12.3,1.7,14.9,87.8
2021-03-28 18:00:00Z,11.6,16.4,0.5,17.1,82.3
2021-03-28 19:00:00Z,12.1,20.7,0.0,20.7,74.0
2021-03-28 20:00:00Z,13.3,27.1,0.3,27.5,66.2
2021-03-28 21:00:00Z,15.5,27.5,0.2,27.9,64.7
2021-03-28 22:00:00Z,15.9,29.0,0.2,29.3,61.8
2021-03-28 23:00:00Z,15.3,38.9,0.4,39.5,44.6
2021-03-29 00:00:00Z,17.7,53.5,0.8,54.7,27.2
2021-03-29 01:00:00Z,18.8,56.7,1.2,58.5,23.9
2021-03-29 02:00:00Z,17.8,38.0,0.6,38.9,42.9
2021-03-29 03:00:00Z,14.3,38.9,0.3,39.4,38.3
2021-03-29 04:00:00Z,15.1,60.1,2.8,64.3,11.1
2021-03-29 05:00:00Z,17.2,64.4,5.9,73.5,5.3
2021-03-29 06:00:00Z,20.2,72.0,25.9,111.7,1.5
2021-03-29 07:00:00Z,24.3,75.3,61.9,170.0,3.6
2021-03-29 08:00:00Z,32.5,75.4,69.0,181.3,6.9
2021-03-29 09:00:00Z,44.4,75.7,64.4,174.4,11.9
2021-03-29 10:00:00Z,47.5,71.0,46.9,142.9,21.1
2021-03-29 11:00:00Z,39.0,50.5,21.7,84.0,44.4
2021-03-29 12:00:00Z,25.1,34.3,9.6,49.0,62.4
2021-03-29 13:00:00Z,21.4,28.3,7.2,39.4,72.0
2021-03-29 14:00:00Z,21.2,24.8,5.2,32.6,82.0
2021-03-29 15:00:00Z,18.7,20.9,3.1,25.8,92.3
2021-03-29 16:00:00Z,14.9,22.4,2.1,25.8,95.3
2021-03-29 17:00:00Z,16.7,22.7,1.0,24.3,98.5
2021-03-29 18:00:00Z,14.0,29.7,0.4,30.4,88.9
2021-03-29 19:00:00Z,17.0,64.6,1.3,66.6,48.6
2021-03-29 20:00:00Z,24.2,92.1,4.0,98.2,19.3
2021-03-29 21:00:00Z,29.0,80.8,3.2,85.7,30.0
2021-03-29 22:00:00Z,26.3,89.6,7.7,101.4,16.2
2021-03-29 23:00:00Z,29.8,87.1,3.2,92.0,10.2
2021-03-30 00:00:00Z,32.1,92.7,44.9,161.5,3.6
2021-03-30 01:00:00Z,38.6,89.0,49.3,164.6,1.6
2021-03-30 02:00:00Z,35.0,79.9,29.7,125.3,1.4
2021-03-30 03:00:00Z,33.0,76.2,22.6,110.8,1.4
2021-03-30 04:00:00Z,33.0,76.5,49.3,152.0,1.4
2021-03-30 05:00:00Z,39.3,82.5,106.9,246.3,1.3
2021-03-30 06:00:00Z,50.5,84.2,131.6,286.1,1.5
2021-03-30 07:00:00Z,62.6,99.1,260.3,498.2,2.3
2021-03-30 08:00:00Z,84.0,95.7,195.1,394.9,3.6
2021-03-30 09:00:00Z,85.9,83.2,84.6,213.0,16.2
2021-03-30 10:00:00Z,46.2,62.4,19.3,92.1,40.3
2021-03-30 11:00:00Z,37.3,53.4,16.0,77.8,54.7
2021-03-30 12:00:00Z,30.9,37.4,7.9,49.5,75.6
2021-03-30 13:00:00Z,24.0,22.7,3.3,27.8,96.7
2021-03-30 14:00:00Z,20.7,22.0,3.2,27.0,105.4
2021-03-30 15:00:00Z,20.7,20.1,2.6,24.1,106.6
2021-03-30 16:00:00Z,20.9,23.4,2.2,26.8,104.7
2021-03-30 17:00:00Z,18.9,25.6,1.3,27.6,103.0
2021-03-30 18:00:00Z,23.9,39.6,1.0,41.2,84.8
2021-03-30 19:00:00Z,26.3,56.1,0.6,57.1,62.3
2021-03-30 20:00:00Z,30.6,94.8,1.9,97.8,24.1
2021-03-30 21:00:00Z,35.4,95.2,3.3,100.3,21.7
2021-03-30 22:00:00Z,35.1,104.3,14.8,127.1,5.7
2021-03-30 23:00:00Z,42.3,106.7,52.9,187.8,2.8
2021-03-31 00:00:00Z,48.9,102.3,68.9,208.1,3.1
2021-03-31 01:00:00Z,50.6,100.8,104.0,260.3,2.7
2021-03-31 02:00:00Z,54.1,93.2,96.9,241.7,2.1
2021-03-31 03:00:00Z,49.8,88.4,101.0,243.4,2.8
2021-03-31 04:00:00Z,49.3,79.3,89.5,216.5,1.9
2021-03-31 05:00:00Z,50.6,78.0,109.8,246.4,1.6
2021-03-31 06:00:00Z,58.1,100.4,273.9,520.4,2.2
2021-03-31 07:00:00Z,73.5,93.5,180.5,370.2,2.8
2021-03-31 08:00:00Z,55.7,87.4,73.1,199.6,6.4
2021-03-31 09:00:00Z,59.8,,,,
2021-03-31 10:00:00Z,,103.5,62.2,199.0,
2021-03-31 11:00:00Z,,81.2,23.8,117.8,49.0
2021-03-31 12:00:00Z,,,,,88.2
2021-03-31 13:00:00Z,,,,,94.9
2021-03-31 14:00:00Z,,,,,
2021-03-31 15:00:00Z,,,,,
2021-03-31 16:00:00Z,,20.9,1.6,23.1,111.7
2021-03-31 17:00:00Z,,20.3,1.1,22.1,111.0
2021-03-31 18:00:00Z,,30.8,0.9,32.2,94.1
2021-03-31 19:00:00Z,,73.4,2.8,77.7,48.4
2021-03-31 20:00:00Z,,71.7,2.9,76.1,46.3
2021-03-31 21:00:00Z,,77.8,5.5,86.3,37.6
2021-03-31 22:00:00Z,,121.6,72.4,232.6,3.2
2021-03-31 23:00:00Z,64.6,121.9,121.7,308.6,3.7
2021-04-01 00:00:00Z,68.7,114.5,94.2,259.0,2.0
2021-04-01 01:00:00Z,58.6,102.6,60.4,195.1,1.7
2021-04-01 02:00:00Z,43.7,94.5,44.1,162.1,1.7
2021-04-01 03:00:00Z,40.8,88.3,50.8,166.1,1.7
2021-04-01 04:00:00Z,41.7,83.2,78.1,203.0,2.0
2021-04-01 05:00:00Z,47.2,83.2,110.9,253.3,1.4
2021-04-01 06:00:00Z,54.5,92.0,153.3,327.0,1.4
2021-04-01 07:00:00Z,64.8,99.1,154.4,335.8,1.7
2021-04-01 08:00:00Z,78.5,101.0,109.8,269.3,4.1
2021-04-01 09:00:00Z,79.8,109.1,97.5,258.7,8.3
2021-04-01 10:00:00Z,91.9,111.2,91.9,252.2,12.4
2021-04-01 11:00:00Z,94.0,92.6,48.5,167.1,29.8
2021-04-01 12:00:00Z,62.0,46.6,8.7,59.9,80.3
2021-04-01 13:00:00Z,38.8,26.8,2.8,31.0,111.1
2021-04-01 14:00:00Z,34.9,28.0,3.0,32.7,109.4
2021-04-01 15:00:00Z,37.2,27.0,2.6,31.0,107.8
2021-04-01 16:00:00Z,38.9,28.2,2.2,31.5,110.2
2021-04-01 17:00:00Z,42.0,28.7,1.2,30.6,102.5
2021-04-01 18:00:00Z,62.0,56.9,3.5,62.4,65.9
2021-04-01 19:00:00Z,77.6,45.0,0.8,46.3,73.3
2021-04-01 20:00:00Z,83.2,46.8,2.5,50.6,32.2
2021-04-01 21:00:00Z,77.4,37.5,2.3,41.1,31.0
2021-04-01 22:00:00Z,69.4,33.8,2.3,37.3,29.9
2021-04-01 23:00:00Z,58.7,28.8,2.2,32.3,31.6
2021-04-02 00:00:00Z,46.7,23.9,2.4,27.6,34.4
2021-04-02 01:00:00Z,40.8,19.1,1.1,20.8,38.2
2021-04-02 02:00:00Z,37.0,19.5,0.7,20.6,37.9
2021-04-02 03:00:00Z,35.3,19.0,1.0,20.7,37.7
2021-04-02 04:00:00Z,34.8,22.1,1.6,24.5,34.1
2021-04-02 05:00:00Z,35.7,31.5,4.5,38.5,24.5
2021-04-02 06:00:00Z,36.4,35.8,7.9,48.1,18.8
2021-04-02 07:00:00Z,45.1,31.9,9.9,47.1,21.1
2021-04-02 08:00:00Z,43.3,27.7,11.7,45.6,29.1
2021-04-02 09:00:00Z,32.4,23.3,9.0,37.1,44.0
2021-04-02 10:00:00Z,26.0,20.2,7.3,31.4,53.3
2021-04-02 11:00:00Z,26.9,20.0,7.8,32.0,57.5
2021-04-02 12:00:00Z,23.9,17.9,7.0,28.6,62.6
2021-04-02 13:00:00Z,22.5,15.4,4.7,22.6,74.1
2021-04-02 14:00:00Z,25.4,18.5,5.3,26.6,72.1
2021-04-02 15:00:00Z,27.1,18.6,5.6,27.1,70.9
2021-04-02 16:00:00Z,30.9,19.8,4.1,26.1,69.6
2021-04-02 17:00:00Z,32.8,24.5,4.3,31.1,66.8
2021-04-02 18:00:00Z,31.9,27.3,3.1,32.2,61.0
2021-04-02 19:00:00Z,36.1,24.8,1.8,27.6,63.3
2021-04-02 20:00:00Z,31.1,20.7,1.5,23.1,67.7
2021-04-02 21:00:00Z,27.2,15.3,0.9,16.8,71.8
2021-04-02 22:00:00Z,,13.3,0.7,14.5,72.5
2021-04-02 23:00:00Z,,12.8,0.7,13.9,70.1
2021-04-03 00:00:00Z,16.6,10.2,0.5,10.9,73.8
2021-04-03 01:00:00Z,16.4,7.9,0.5,8.7,76.7
2021-04-03 02:00:00Z,16.1,7.2,0.5,8.0,78.3
2021-04-03 03:00:00Z,13.1,6.5,0.2,6.9,79.5
2021-04-03 04:00:00Z,12.9,9.4,0.1,9.6,76.1
2021-04-03 05:00:00Z,15.1,15.6,1.1,17.3,69.0
2021-04-03 06:00:00Z,13.1,18.8,1.6,21.2,62.3
2021-04-03 07:00:00Z,18.0,26.2,3.4,31.5,55.0
2021-04-03 08:00:00Z,20.0,23.9,4.0,30.0,59.5
2021-04-03 09:00:00Z,21.2,20.1,2.3,23.7,64.5
2021-04-03 10:00:00Z,24.9,19.7,3.2,24.5,70.3
2021-04-03 11:00:00Z,25.9,16.9,3.6,22.5,76.6
2021-04-03 12:00:00Z,26.4,16.3,3.5,21.7,78.0
2021-04-03 13:00:00Z,27.5,16.5,3.9,22.6,78.1
2021-04-03 14:00:00Z,30.6,16.0,4.0,22.3,81.7
2021-04-03 15:00:00Z,24.4,14.1,2.7,18.2,86.2
2021-04-03 16:00:00Z,26.5,18.8,3.2,23.8,83.2
2021-04-03 17:00:00Z,31.8,20.3,3.0,24.8,78.0
2021-04-03 18:00:00Z,28.9,23.0,2.5,27.0,74.0
2021-04-03 19:00:00Z,26.7,31.8,2.2,35.2,65.4
2021-04-03 20:00:00Z,27.8,26.3,1.3,28.3,65.5
2021-04-03 21:00:00Z,28.9,25.0,1.7,27.7,59.5
2021-04-03 22:00:00Z,31.1,19.0,1.1,20.7,66.9
2021-04-03 23:00:00Z,29.4,16.0,0.7,17.1,68.1
2021-04-04 00:00:00Z,27.5,16.0,0.9,17.3,65.5
2021-04-04 01:00:00Z,27.9,15.7,0.5,16.5,67.4
2021-04-04 02:00:00Z,28.4,13.9,0.8,15.2,68.4
2021-04-04 03:00:00Z,26.3,14.9,0.7,16.1,65.1
2021-04-04 04:00:00Z,27.7,17.9,0.8,19.2,59.0
2021-04-04 05:00:00Z,28.0,24.9,1.7,27.5,50.0
2021-04-04 06:00:00Z,29.3,32.6,3.1,37.3,43.6
2021-04-04 07:00:00Z,30.3,27.6,3.5,32.9,46.2
2021-04-04 08:00:00Z,32.9,19.9,3.7,25.5,57.0
2021-04-04 09:00:00Z,32.8,14.1,3.2,19.0,70.5
2021-04-04 10:00:00Z,28.8,14.1,2.7,18.3,75.4
2021-04-04 11:00:00Z,32.5,15.0,3.6,20.6,79.0
2021-04-04 12:00:00Z,33.2,14.4,3.3,19.6,82.6
2021-04-04 13:00:00Z,37.1,12.0,2.4,15.7,87.4
2021-04-04 14:00:00Z,39.0,13.8,2.7,18.1,88.5
2021-04-04 15:00:00Z,38.0,13.6,2.4,17.2,86.5
2021-04-04 16:00:00Z,37.2,14.9,2.9,19.4,77.4
2021-04-04 17:00:00Z,36.8,15.5,1.8,18.3,74.0
2021-04-04 18:00:00Z,36.8,19.9,1.4,22.2,70.2
2021-04-04 19:00:00Z,33.8,31.0,1.5,33.2,59.5
2021-04-04 20:00:00Z,34.7,30.8,1.2,32.7,56.4
2021-04-04 21:00:00Z,31.0,24.1,1.1,25.8,61.7
2021-04-04 22:00:00Z,28.0,31.9,2.5,35.9,53.6
2021-04-04 23:00:00Z,30.3,30.5,1.0,32.0,49.2
2021-04-05 00:00:00Z,33.1,21.4,0.3,21.9,58.4
2021-04-05 01:00:00Z,27.8,13.3,0.3,13.7,72.2
2021-04-05 02:00:00Z,25.7,13.6,0.3,14.1,70.4
2021-04-05 03:00:00Z,25.0,16.8,0.1,17.1,62.9
2021-04-05 04:00:00Z,23.5,18.2,0.5,19.1,65.8
2021-04-05 05:00:00Z,22.1,20.1,0.7,21.2,65.9
2021-04-05 06:00:00Z,21.1,17.8,0.7,19.0,65.2
2021-04-05 07:00:00Z,23.5,19.7,1.7,22.3,60.4
2021-04-05 08:00:00Z,24.5,15.6,1.2,17.5,62.7
2021-04-05 09:00:00Z,25.1,17.4,2.6,21.4,59.7
2021-04-05 10:00:00Z,26.0,18.4,2.4,21.9,59.1
2021-04-05 11:00:00Z,25.7,17.9,3.1,22.5,61.3
2021-04-05 12:00:00Z,20.3,18.0,3.0,22.7,61.1
2021-04-05 13:00:00Z,12.1,21.8,3.2,26.7,62.1
2021-04-05 14:00:00Z,13.3,24.5,4.2,30.9,58.0
2021-04-05 15:00:00Z,13.9,23.6,3.8,29.5,61.0
2021-04-05 16:00:00Z,18.4,27.1,3.8,32.8,55.9
2021-04-05 17:00:00Z,18.7,28.5,5.2,36.5,57.3
2021-04-05 18:00:00Z,16.9,26.1,3.2,31.0,55.5
2021-04-05 19:00:00Z,14.5,22.5,2.4,26.2,65.4
2021-04-05 20:00:00Z,15.4,20.2,1.5,22.6,67.7
2021-04-05 21:00:00Z,16.1,23.1,2.2,26.6,65.4
2021-04-05 22:00:00Z,13.9,22.5,2.3,26.0,62.8
2021-04-05 23:00:00Z,15.7,23.3,1.5,25.6,59.0
2021-04-06 00:00:00Z,14.4,20.6,1.5,22.9,59.3
2021-04-06 01:00:00Z,14.7,20.9,0.8,22.1,57.2
2021-04-06 02:00:00Z,15.1,26.0,0.8,27.4,47.7
2021-04-06 03:00:00Z,14.9,30.5,1.3,32.4,42.8
2021-04-06 04:00:00Z,14.0,29.7,1.4,31.8,45.4
2021-04-06 05:00:00Z,14.9,40.2,2.9,44.7,37.5
2021-04-06 06:00:00Z,16.3,53.9,9.9,69.1,23.9
2021-04-06 07:00:00Z,20.0,55.3,16.1,80.0,24.8
2021-04-06 08:00:00Z,20.2,46.3,18.4,74.5,33.2
2021-04-06 09:00:00Z,22.0,37.2,14.2,59.1,43.1
2021-04-06 10:00:00Z,21.1,26.2,7.9,38.3,54.5
2021-04-06 11:00:00Z,19.8,23.3,10.0,38.7,56.1
2021-04-06 12:00:00Z,18.4,15.7,5.8,24.5,68.9
2021-04-06 13:00:00Z,17.6,18.2,6.0,27.3,65.9
2021-04-06 14:00:00Z,13.2,22.2,5.4,30.5,62.8
2021-04-06 15:00:00Z,9.1,23.7,4.5,30.6,65.6
2021-04-06 16:00:00Z,11.5,28.4,6.2,37.9,58.1
2021-04-06 17:00:00Z,10.9,27.6,5.9,36.7,62.1
2021-04-06 18:00:00Z,8.8,33.0,5.7,41.6,56.0
2021-04-06 19:00:00Z,7.4,28.0,2.9,32.4,59.6
2021-04-06 20:00:00Z,11.0,23.1,2.5,27.0,65.1
2021-04-06 21:00:00Z,10.3,22.0,2.5,25.9,65.9
2021-04-06 22:00:00Z,6.3,15.6,0.9,17.0,71.4
2021-04-06 23:00:00Z,8.3,19.9,0.9,21.2,62.8
2021-04-07 00:00:00Z,9.8,28.7,1.3,30.6,52.2
2021-04-07 01:00:00Z,9.7,17.6,0.9,18.9,59.5
2021-04-07 02:00:00Z,9.4,19.3,0.9,20.7,54.7
2021-04-07 03:00:00Z,10.0,22.1,0.9,23.5,49.9
2021-04-07 04:00:00Z,10.1,23.5,1.1,25.2,47.4
2021-04-07 05:00:00Z,12.2,38.0,2.9,42.5,32.2
2021-04-07 06:00:00Z,15.0,50.6,8.4,63.5,21.5
2021-04-07 07:00:00Z,18.7,52.6,17.1,78.8,23.6
2021-04-07 08:00:00Z,22.1,43.5,16.2,68.3,35.2
2021-04-07 09:00:00Z,22.3,28.8,10.0,44.3,53.2
2021-04-07 10:00:00Z,18.5,19.4,6.6,29.5,66.7
2021-04-07 11:00:00Z,13.7,16.2,5.5,24.7,72.7
2021-04-07 12:00:00Z,11.4,13.6,3.9,19.6,78.8
2021-04-07 13:00:00Z,12.3,15.0,4.3,21.5,79.8
2021-04-07 14:00:00Z,14.6,13.2,3.2,18.2,84.4
2021-04-07 15:00:00Z,8.3,14.7,3.5,20.0,84.2
2021-04-07 16:00:00Z,7.7,19.7,3.5,25.0,77.8
2021-04-07 17:00:00Z,10.8,19.5,2.4,23.1,78.2
2021-04-07 18:00:00Z,9.9,21.2,2.4,24.8,76.9
2021-04-07 19:00:00Z,7.8,22.3,1.8,25.0,74.5
2021-04-07 20:00:00Z,8.1,22.5,1.2,24.4,71.1
2021-04-07 21:00:00Z,8.9,24.2,1.4,26.4,67.4
2021-04-07 22:00:00Z,10.9,23.1,1.3,25.1,68.0
2021-04-07 23:00:00Z,11.4,21.9,0.9,23.2,62.7
2021-04-08 00:00:00Z,12.0,21.0,0.8,22.3,61.7
2021-04-08 01:00:00Z,11.5,18.5,1.3,20.5,63.7
2021-04-08 02:00:00Z,11.0,15.4,0.5,16.2,69.6
2021-04-08 03:00:00Z,10.0,19.7,1.5,21.9,61.0
2021-04-08 04:00:00Z,11.6,26.3,0.6,27.4,52.1
2021-04-08 05:00:00Z,15.5,46.9,2.6,50.8,37.0
2021-04-08 06:00:00Z,18.6,61.4,11.4,78.9,21.4
2021-04-08 07:00:00Z,36.9,79.8,36.4,135.6,7.1
2021-04-08 08:00:00Z,39.1,75.0,34.3,127.6,11.7
2021-04-08 09:00:00Z,37.6,68.2,26.8,109.2,20.3
2021-04-08 10:00:00Z,39.4,60.7,19.3,90.4,28.5
2021-04-08 11:00:00Z,35.5,52.1,19.8,82.5,37.1
2021-04-08 12:00:00Z,34.0,44.6,15.3,68.2,47.2
2021-04-08 13:00:00Z,30.6,44.3,13.7,65.3,48.5
2021-04-08 14:00:00Z,27.4,25.8,6.3,35.4,71.3
2021-04-08 15:00:00Z,18.4,18.3,3.4,23.5,78.9
2021-04-08 16:00:00Z,22.6,16.0,2.6,20.0,87.2
2021-04-08 17:00:00Z,16.8,15.1,1.4,17.3,89.3
2021-04-08 18:00:00Z,14.6,17.0,0.9,18.5,86.1
2021-04-08 19:00:00Z,16.6,19.7,0.6,20.6,83.4
2021-04-08 20:00:00Z,17.4,25.3,0.6,26.1,76.2
2021-04-08 21:00:00Z,17.6,32.5,0.2,32.9,66.1
2021-04-08 22:00:00Z,19.5,50.7,1.1,52.6,44.9
2021-04-08 23:00:00Z,25.1,76.3,1.8,79.1,17.7
2021-04-09 00:00:00Z,29.5,90.0,5.9,99.2,6.0
2021-04-09 01:00:00Z,30.0,64.5,1.5,66.7,30.4
2021-04-09 02:00:00Z,21.7,46.5,0.9,47.9,44.6
2021-04-09 03:00:00Z,19.1,48.3,0.6,49.2,35.3
2021-04-09 04:00:00Z,19.3,53.5,1.1,55.2,27.5
2021-04-09 05:00:00Z,21.4,69.2,5.7,78.0,11.0
2021-04-09 06:00:00Z,25.8,80.7,32.8,131.0,2.3
2021-04-09 07:00:00Z,32.4,83.7,61.6,178.1,4.6
2021-04-09 08:00:00Z,45.9,82.4,83.2,209.9,7.3
2021-04-09 09:00:00Z,59.0,82.5,64.7,181.8,15.5
2021-04-09 10:00:00Z,49.0,66.2,30.5,112.9,36.0
2021-04-09 11:00:00Z,31.1,32.5,6.9,42.9,72.2
2021-04-09 12:00:00Z,21.6,28.1,3.7,33.7,74.0
2021-04-09 13:00:00Z,20.9,23.2,2.1,26.4,83.9
2021-04-09 14:00:00Z,23.8,16.7,1.5,19.0,87.8
2021-04-09 15:00:00Z,27.2,16.2,1.6,18.7,85.1
2021-04-09 16:00:00Z,22.0,20.8,1.0,22.3,79.1
2021-04-09 17:00:00Z,23.1,21.9,0.8,23.1,72.0
2021-04-09 18:00:00Z,22.2,44.9,2.6,49.0,47.6
2021-04-09 19:00:00Z,26.1,47.2,2.0,50.3,45.9
2021-04-09 20:00:00Z,26.6,21.5,0.7,22.6,71.4
2021-04-09 21:00:00Z,17.8,17.1,0.7,18.1,73.1
2021-04-09 22:00:00Z,14.8,17.8,0.5,18.6,69.7
2021-04-09 23:00:00Z,16.6,16.4,0.3,16.9,69.0
2021-04-10 00:00:00Z,16.2,18.0,0.3,18.4,65.3
2021-04-10 01:00:00Z,20.0,17.8,0.5,18.6,64.6
2021-04-10 02:00:00Z,19.7,16.3,0.2,16.7,65.2
2021-04-10 03:00:00Z,18.2,16.1,0.1,16.2,62.0
2021-04-10 04:00:00Z,18.9,18.5,0.4,19.0,55.7
2021-04-10 05:00:00Z,19.0,25.1,0.3,25.7,53.4
2021-04-10 06:00:00Z,17.4,29.0,0.8,30.2,45.5
2021-04-10 07:00:00Z,19.4,37.7,2.1,40.9,35.4
2021-04-10 08:00:00Z,18.6,40.0,4.0,46.1,29.1
2021-04-10 09:00:00Z,20.6,34.7,4.7,41.8,34.5
2021-04-10 10:00:00Z,16.9,23.4,4.0,29.5,52.1
2021-04-10 11:00:00Z,12.5,15.2,2.5,19.0,66.4
2021-04-10 12:00:00Z,13.4,15.7,1.6,18.1,65.0
2021-04-10 13:00:00Z,14.0,18.9,1.8,21.8,60.9
2021-04-10 14:00:00Z,13.5,17.1,1.7,19.6,62.2
2021-04-10 15:00:00Z,15.7,15.8,2.0,18.8,65.4
2021-04-10 16:00:00Z,13.3,17.2,1.6,19.6,61.8
2021-04-10 17:00:00Z,11.8,16.7,0.9,18.1,63.8
2021-04-10 18:00:00Z,7.3,22.6,1.1,24.3,57.8
2021-04-10 19:00:00Z,9.1,27.5,1.6,30.0,38.2
2021-04-10 20:00:00Z,14.0,25.7,1.7,28.4,33.5
2021-04-10 21:00:00Z,11.5,22.7,1.1,24.4,31.9
2021-04-10 22:00:00Z,14.0,23.5,1.5,26.0,29.1
2021-04-10 23:00:00Z,12.0,18.7,1.5,21.0,35.6
2021-04-11 00:00:00Z,11.2,16.7,1.3,18.7,42.5
2021-04-11 01:00:00Z,13.9,14.0,1.1,15.7,45.1
2021-04-11 02:00:00Z,13.6,14.9,2.0,17.8,38.3
2021-04-11 03:00:00Z,13.0,14.8,1.8,17.5,31.6
2021-04-11 04:00:00Z,15.3,14.5,1.8,17.2,34.6
2021-04-11 05:00:00Z,12.9,15.9,2.0,18.9,35.1
2021-04-11 06:00:00Z,9.1,16.5,2.7,20.7,45.3
2021-04-11 07:00:00Z,5.9,18.7,2.7,22.9,49.6
2021-04-11 08:00:00Z,7.8,16.1,2.8,20.4,62.0
2021-04-11 09:00:00Z,6.1,18.8,2.8,23.1,59.4
2021-04-11 10:00:00Z,6.0,18.5,3.0,23.0,66.5
2021-04-11 11:00:00Z,9.3,21.2,3.1,25.9,63.6
2021-04-11 12:00:00Z,8.3,21.4,4.3,27.9,63.8
2021-04-11 13:00:00Z,7.9,18.6,3.7,24.2,71.3
2021-04-11 14:00:00Z,9.1,21.3,3.0,25.9,67.7
2021-04-11 15:00:00Z,10.0,22.5,4.3,29.0,66.9
2021-04-11 16:00:00Z,12.7,24.1,4.6,31.2,65.7
2021-04-11 17:00:00Z,12.3,23.4,3.2,28.2,67.5
2021-04-11 18:00:00Z,9.8,27.6,3.5,33.0,62.3
2021-04-11 19:00:00Z,13.4,32.4,2.6,36.4,56.5
2021-04-11 20:00:00Z,15.2,33.6,2.6,37.5,54.4
2021-04-11 21:00:00Z,18.3,32.4,1.8,35.3,52.4
2021-04-11 22:00:00Z,13.2,40.8,1.7,43.5,39.0
2021-04-11 23:00:00Z,11.2,28.4,1.1,30.1,49.9
2021-04-12 00:00:00Z,10.4,24.7,0.8,25.9,55.4
2021-04-12 01:00:00Z,10.6,22.1,0.7,23.3,55.2
2021-04-12 02:00:00Z,10.1,19.7,0.6,20.7,59.4
2021-04-12 03:00:00Z,10.1,21.1,0.5,22.0,55.7
2021-04-12 04:00:00Z,13.0,25.7,1.1,27.5,51.0
2021-04-12 05:00:00Z,13.1,41.9,3.0,46.5,34.6
2021-04-12 06:00:00Z,15.7,50.6,6.9,61.2,29.2
2021-04-12 07:00:00Z,20.3,60.6,21.1,93.0,17.3
2021-04-12 08:00:00Z,24.7,52.2,22.3,86.4,29.4
2021-04-12 09:00:00Z,27.4,35.4,12.4,54.4,49.7
2021-04-12 10:00:00Z,20.8,22.1,6.5,32.0,69.6
2021-04-12 11:00:00Z,17.0,14.4,3.9,20.2,80.8
2021-04-12 12:00:00Z,10.7,15.4,3.7,21.1,80.8
2021-04-12 13:00:00Z,5.0,17.5,4.4,24.2,80.5
2021-04-12 14:00:00Z,6.9,14.9,2.8,19.1,81.6
2021-04-12 15:00:00Z,7.9,15.5,3.0,20.0,83.6
2021-04-12 16:00:00Z,8.5,21.7,3.1,26.5,74.2
2021-04-12 17:00:00Z,8.4,26.8,3.9,32.7,69.9
2021-04-12 18:00:00Z,9.5,29.9,3.0,34.4,64.8
2021-04-12 19:00:00Z,8.7,23.0,1.5,25.2,69.4
2021-04-12 20:00:00Z,8.3,21.7,1.0,23.3,69.2
2021-04-12 21:00:00Z,7.0,20.1,0.8,21.3,65.2
2021-04-12 22:00:00Z,6.0,22.5,0.8,23.8,59.6
2021-04-12 23:00:00Z,9.2,23.0,1.1,24.6,53.7
2021-04-13 00:00:00Z,8.0,18.8,1.1,20.6,53.4
2021-04-13 01:00:00Z,11.1,15.8,0.5,16.7,58.2
2021-04-13 02:00:00Z,14.8,17.8,0.8,19.1,52.7
2021-04-13 03:00:00Z,18.2,22.2,1.3,24.1,44.8
2021-04-13 04:00:00Z,19.6,29.9,2.2,33.4,34.3
2021-04-13 05:00:00Z,22.5,52.3,7.3,63.4,14.0
2021-04-13 06:00:00Z,25.8,53.0,9.9,68.2,15.0
2021-04-13 07:00:00Z,27.6,43.7,15.7,67.7,24.2
2021-04-13 08:00:00Z,28.9,43.1,16.2,67.8,34.7
2021-04-13 09:00:00Z,26.1,27.9,7.6,39.5,61.7
2021-04-13 10:00:00Z,20.5,21.8,5.7,30.4,69.6
2021-04-13 11:00:00Z,17.7,18.6,5.5,27.0,73.9
2021-04-13 12:00:00Z,15.2,18.0,5.0,25.7,78.2
2021-04-13 13:00:00Z,9.8,17.3,5.4,25.5,79.3
2021-04-13 14:00:00Z,14.4,21.4,5.8,30.3,77.8
2021-04-13 15:00:00Z,16.7,18.4,4.7,25.5,81.6
