,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2018-04-14 04:00:00Z,35.5,78.0,77.0,196.9,1.0
2018-04-14 05:00:00Z,29.7,79.0,76.0,195.5,0.0
2018-04-14 06:00:00Z,30.7,76.0,74.0,188.8,6.0
2018-04-14 07:00:00Z,20.1,61.0,8.0,74.1,16.0
2018-04-14 08:00:00Z,15.4,53.0,7.0,65.0,19.0
2018-04-14 09:00:00Z,15.1,54.0,11.0,71.2,18.0
2018-04-14 10:00:00Z,16.1,55.0,17.0,81.3,17.0
2018-04-14 11:00:00Z,21.3,55.0,26.0,95.6,18.0
2018-04-14 12:00:00Z,21.5,35.0,9.0,49.7,49.0
2018-04-14 13:00:00Z,15.8,28.0,5.0,35.4,62.0
2018-04-14 14:00:00Z,11.8,26.0,2.0,30.6,69.0
2018-04-14 15:00:00Z,13.3,20.0,1.0,22.9,75.0
2018-04-14 16:00:00Z,11.0,25.0,1.0,27.8,71.0
2018-04-14 17:00:00Z,10.1,25.0,1.0,27.8,72.0
2018-04-14 18:00:00Z,9.6,30.0,1.0,32.5,67.0
2018-04-14 19:00:00Z,10.0,30.0,0.0,30.6,64.0
2018-04-14 20:00:00Z,12.0,43.0,0.0,44.9,44.0
2018-04-14 21:00:00Z,14.5,46.0,1.0,48.3,39.0
2018-04-14 22:00:00Z,15.0,52.0,0.0,52.6,37.0
2018-04-14 23:00:00Z,12.8,36.0,0.0,37.3,51.0
2018-04-15 00:00:00Z,10.5,31.0,0.0,31.1,57.0
2018-04-15 01:00:00Z,8.6,34.0,0.0,34.4,50.0
2018-04-15 02:00:00Z,7.7,32.0,0.0,32.0,48.0
2018-04-15 03:00:00Z,8.4,24.0,0.0,23.4,50.0
2018-04-15 04:00:00Z,8.5,32.0,0.0,33.5,40.0
2018-04-15 05:00:00Z,9.0,22.0,0.0,22.0,49.0
2018-04-15 06:00:00Z,10.6,28.0,1.0,30.6,42.0
2018-04-15 07:00:00Z,14.9,31.0,3.0,36.3,37.0
2018-04-15 08:00:00Z,15.8,29.0,6.0,38.7,44.0
2018-04-15 09:00:00Z,16.0,20.0,5.0,28.2,65.0
2018-04-15 10:00:00Z,13.8,14.0,2.0,18.2,82.0
2018-04-15 11:00:00Z,11.0,13.0,1.0,15.8,85.0
2018-04-15 12:00:00Z,10.0,11.0,1.0,12.5,91.0
2018-04-15 13:00:00Z,9.9,11.0,0.0,13.4,89.0
2018-04-15 14:00:00Z,9.7,14.0,1.0,15.3,86.0
2018-04-15 15:00:00Z,9.6,16.0,1.0,17.7,86.0
2018-04-15 16:00:00Z,9.8,17.0,1.0,19.1,81.0
2018-04-15 17:00:00Z,10.7,18.0,0.0,19.1,85.0
2018-04-15 18:00:00Z,9.8,22.0,0.0,23.4,77.0
2018-04-15 19:00:00Z,9.8,21.0,0.0,21.5,73.0
2018-04-15 20:00:00Z,12.2,25.0,0.0,26.3,65.0
2018-04-15 21:00:00Z,13.2,30.0,0.0,31.1,58.0
2018-04-15 22:00:00Z,13.5,25.0,0.0,25.8,62.0
2018-04-15 23:00:00Z,13.3,20.0,0.0,21.0,63.0
2018-04-16 00:00:00Z,15.6,12.0,0.0,12.0,70.0
2018-04-16 01:00:00Z,15.0,10.0,0.0,9.6,70.0
2018-04-16 02:00:00Z,14.3,11.0,0.0,11.5,67.0
2018-04-16 03:00:00Z,14.3,10.0,0.0,10.1,68.0
2018-04-16 04:00:00Z,15.2,13.0,0.0,13.4,61.0
2018-04-16 05:00:00Z,17.4,24.0,1.0,25.8,48.0
2018-04-16 06:00:00Z,19.3,47.0,7.0,57.8,30.0
2018-04-16 07:00:00Z,22.6,43.0,11.0,60.2,37.0
2018-04-16 08:00:00Z,27.2,35.0,7.0,47.3,45.0
2018-04-16 09:00:00Z,30.4,30.0,8.0,43.5,
2018-04-16 10:00:00Z,27.2,23.0,7.0,34.4,63.0
2018-04-16 11:00:00Z,25.6,24.0,6.0,34.0,68.0
2018-04-16 12:00:00Z,19.8,17.0,4.0,23.4,83.0
2018-04-16 13:00:00Z,13.5,15.0,2.0,19.6,84.0
2018-04-16 14:00:00Z,18.1,17.0,3.0,21.0,87.0
2018-04-16 15:00:00Z,18.2,13.0,2.0,16.7,92.0
2018-04-16 16:00:00Z,14.6,13.0,1.0,14.8,92.0
2018-04-16 17:00:00Z,15.4,21.0,2.0,24.9,86.0
2018-04-16 18:00:00Z,15.2,20.0,1.0,22.5,88.0
2018-04-16 19:00:00Z,16.3,19.0,0.0,19.1,88.0
2018-04-16 20:00:00Z,17.2,22.0,0.0,22.0,82.0
2018-04-16 21:00:00Z,19.4,26.0,0.0,25.3,74.0
2018-04-16 22:00:00Z,20.1,43.0,0.0,43.5,52.0
2018-04-16 23:00:00Z,22.9,69.0,0.0,69.8,26.0
2018-04-17 00:00:00Z,24.2,79.0,3.0,85.1,18.0
2018-04-17 01:00:00Z,28.7,93.0,19.0,123.3,2.0
2018-04-17 02:00:00Z,31.2,87.0,7.0,99.0,3.0
2018-04-17 03:00:00Z,29.1,84.0,7.0,95.1,3.0
2018-04-17 04:00:00Z,26.7,81.0,7.0,92.8,4.0
2018-04-17 05:00:00Z,25.5,83.0,17.0,109.0,2.0
2018-04-17 06:00:00Z,27.5,85.0,54.0,168.7,2.0
2018-04-17 07:00:00Z,33.6,82.0,58.0,173.1,6.0
2018-04-17 08:00:00Z,41.0,81.0,68.0,186.0,10.0
2018-04-17 09:00:00Z,45.9,75.0,51.0,154.4,18.0
2018-04-17 10:00:00Z,36.1,35.0,8.0,48.8,63.0
2018-04-17 11:00:00Z,22.4,20.0,4.0,26.3,79.0
2018-04-17 12:00:00Z,20.3,15.0,2.0,19.1,89.0
2018-04-17 13:00:00Z,18.5,16.0,2.0,20.5,93.0
2018-04-17 14:00:00Z,19.7,17.0,2.0,20.1,99.0
2018-04-17 15:00:00Z,18.5,18.0,3.0,22.9,101.0
2018-04-17 16:00:00Z,17.7,15.0,1.0,17.7,108.0
2018-04-17 17:00:00Z,15.9,19.0,1.0,22.0,103.0
2018-04-17 18:00:00Z,14.8,25.0,1.0,26.3,96.0
2018-04-17 19:00:00Z,18.2,38.0,0.0,37.8,84.0
2018-04-17 20:00:00Z,19.1,52.0,0.0,52.6,65.0
2018-04-17 21:00:00Z,24.4,92.0,3.0,97.5,25.0
2018-04-17 22:00:00Z,41.3,117.0,18.0,144.4,3.0
2018-04-17 23:00:00Z,38.2,111.0,13.0,131.5,3.0
2018-04-18 00:00:00Z,30.7,89.0,3.0,93.7,15.0
2018-04-18 01:00:00Z,25.3,79.0,1.0,82.2,18.0
2018-04-18 02:00:00Z,25.0,88.0,15.0,112.4,6.0
2018-04-18 03:00:00Z,40.6,92.0,76.0,209.4,2.0
2018-04-18 04:00:00Z,39.5,88.0,79.0,210.3,0.0
2018-04-18 05:00:00Z,36.9,85.0,114.0,260.1,1.0
2018-04-18 06:00:00Z,51.0,102.0,234.0,461.3,2.0
2018-04-18 07:00:00Z,76.6,106.0,182.0,385.8,3.0
2018-04-18 08:00:00Z,69.8,103.0,125.0,295.4,7.0
2018-04-18 09:00:00Z,63.3,83.0,37.0,140.6,26.0
2018-04-18 10:00:00Z,39.3,55.0,14.0,77.4,56.0
2018-04-18 11:00:00Z,29.4,31.0,5.0,38.7,82.0
2018-04-18 12:00:00Z,24.2,22.0,3.0,27.2,94.0
2018-04-18 13:00:00Z,25.3,21.0,2.0,25.4,107.0
2018-04-18 14:00:00Z,21.6,20.0,1.0,22.9,121.0
2018-04-18 15:00:00Z,22.1,21.0,1.0,22.5,122.0
2018-04-18 16:00:00Z,21.3,19.0,1.0,21.5,118.0
2018-04-18 17:00:00Z,20.0,28.0,1.0,30.1,107.0
2018-04-18 18:00:00Z,19.7,30.0,0.0,31.1,111.0
2018-04-18 19:00:00Z,20.0,43.0,0.0,44.5,94.0
2018-04-18 20:00:00Z,24.4,57.0,0.0,56.9,79.0
2018-04-18 21:00:00Z,27.1,60.0,0.0,60.2,66.0
2018-04-18 22:00:00Z,27.0,50.0,0.0,49.3,77.0
2018-04-18 23:00:00Z,22.8,35.0,0.0,35.4,85.0
2018-04-19 00:00:00Z,22.5,32.0,0.0,32.5,89.0
2018-04-19 01:00:00Z,22.3,50.0,1.0,51.2,63.0
2018-04-19 02:00:00Z,24.5,55.0,1.0,56.4,51.0
2018-04-19 03:00:00Z,26.0,82.0,2.0,87.0,13.0
2018-04-19 04:00:00Z,30.3,87.0,7.0,98.0,7.0
2018-04-19 05:00:00Z,34.2,57.0,7.0,68.8,44.0
2018-04-19 06:00:00Z,28.1,58.0,2.0,61.2,41.0
2018-04-19 07:00:00Z,30.8,87.0,22.0,122.4,18.0
2018-04-19 08:00:00Z,42.6,,,,23.0
2018-04-19 09:00:00Z,,,,,26.0
2018-04-19 10:00:00Z,,94.0,44.0,162.5,
2018-04-19 11:00:00Z,51.2,47.0,10.0,63.6,68.0
2018-04-19 12:00:00Z,31.9,24.0,3.0,30.6,97.0
2018-04-19 13:00:00Z,26.2,17.0,2.0,20.5,113.0
2018-04-19 14:00:00Z,22.5,15.0,1.0,18.6,123.0
2018-04-19 15:00:00Z,26.2,17.0,1.0,19.6,120.0
2018-04-19 16:00:00Z,23.8,19.0,1.0,21.5,115.0
2018-04-19 17:00:00Z,22.4,20.0,1.0,21.5,118.0
2018-04-19 18:00:00Z,25.3,29.0,0.0,30.1,109.0
2018-04-19 19:00:00Z,26.8,45.0,0.0,44.9,94.0
2018-04-19 20:00:00Z,35.2,68.0,0.0,68.8,67.0
2018-04-19 21:00:00Z,37.0,73.0,0.0,73.6,51.0
2018-04-19 22:00:00Z,33.5,73.0,0.0,73.2,45.0
2018-04-19 23:00:00Z,33.7,77.0,0.0,78.4,34.0
2018-04-20 00:00:00Z,33.2,102.0,2.0,106.6,15.0
2018-04-20 01:00:00Z,33.8,89.0,1.0,91.3,22.0
2018-04-20 02:00:00Z,33.5,98.0,5.0,107.1,10.0
2018-04-20 03:00:00Z,34.5,92.0,3.0,97.5,9.0
2018-04-20 04:00:00Z,35.8,87.0,4.0,93.7,10.0
2018-04-20 05:00:00Z,34.7,88.0,11.0,106.1,6.0
2018-04-20 06:00:00Z,35.0,89.0,37.0,147.7,3.0
2018-04-20 07:00:00Z,44.7,100.0,83.0,228.0,5.0
2018-04-20 08:00:00Z,57.5,122.0,132.0,323.6,10.0
2018-04-20 09:00:00Z,103.7,153.0,208.0,472.3,8.0
2018-04-20 10:00:00Z,92.8,111.0,46.0,183.1,39.0
2018-04-20 11:00:00Z,44.8,44.0,7.0,56.4,95.0
2018-04-20 12:00:00Z,27.0,26.0,4.0,33.0,114.0
2018-04-20 13:00:00Z,25.3,23.0,3.0,28.2,123.0
2018-04-20 14:00:00Z,27.0,28.0,3.0,32.5,126.0
2018-04-20 15:00:00Z,25.9,26.0,2.0,29.6,128.0
2018-04-20 16:00:00Z,28.3,36.0,4.0,42.1,111.0
2018-04-20 17:00:00Z,26.3,34.0,2.0,37.3,107.0
2018-04-20 18:00:00Z,21.9,42.0,3.0,46.9,96.0
2018-04-20 19:00:00Z,23.6,61.0,3.0,66.9,74.0
2018-04-20 20:00:00Z,27.4,55.0,2.0,56.9,72.0
2018-04-20 21:00:00Z,30.9,53.0,0.0,54.0,72.0
2018-04-20 22:00:00Z,31.3,63.0,0.0,63.6,57.0
2018-04-20 23:00:00Z,34.3,59.0,1.0,60.7,54.0
2018-04-21 00:00:00Z,31.3,41.0,0.0,42.1,70.0
2018-04-21 01:00:00Z,27.8,30.0,0.0,30.6,71.0
2018-04-21 02:00:00Z,28.8,37.0,1.0,39.2,60.0
2018-04-21 03:00:00Z,30.5,32.0,0.0,33.0,56.0
2018-04-21 04:00:00Z,32.6,50.0,1.0,52.1,32.0
2018-04-21 05:00:00Z,36.4,54.0,1.0,57.4,37.0
2018-04-21 06:00:00Z,38.6,70.0,12.0,88.9,18.0
2018-04-21 07:00:00Z,40.0,66.0,17.0,93.7,22.0
2018-04-21 08:00:00Z,43.1,76.0,24.0,114.3,29.0
2018-04-21 09:00:00Z,46.8,69.0,16.0,93.2,46.0
2018-04-21 10:00:00Z,39.3,33.0,4.0,40.2,96.0
2018-04-21 11:00:00Z,31.0,24.0,3.0,27.8,113.0
2018-04-21 12:00:00Z,29.1,21.0,2.0,24.4,121.0
2018-04-21 13:00:00Z,26.3,17.0,1.0,20.1,124.0
2018-04-21 14:00:00Z,20.0,12.0,1.0,14.4,127.0
2018-04-21 15:00:00Z,19.2,18.0,1.0,20.1,122.0
2018-04-21 16:00:00Z,20.9,21.0,1.0,24.4,116.0
2018-04-21 17:00:00Z,20.8,21.0,0.0,22.0,114.0
2018-04-21 18:00:00Z,23.8,28.0,1.0,29.7,105.0
2018-04-21 19:00:00Z,25.2,36.0,0.0,36.8,99.0
2018-04-21 20:00:00Z,25.6,55.0,0.0,55.0,74.0
2018-04-21 21:00:00Z,33.7,69.0,0.0,69.3,59.0
2018-04-21 22:00:00Z,34.7,50.0,0.0,50.2,77.0
2018-04-21 23:00:00Z,29.3,43.0,0.0,43.5,78.0
2018-04-22 00:00:00Z,24.6,63.0,0.0,64.6,56.0
2018-04-22 01:00:00Z,29.6,99.0,6.0,108.5,19.0
2018-04-22 02:00:00Z,30.1,51.0,0.0,52.1,62.0
2018-04-22 03:00:00Z,24.2,40.0,0.0,40.2,66.0
2018-04-22 04:00:00Z,27.3,30.0,0.0,29.7,79.0
2018-04-22 05:00:00Z,27.3,34.0,0.0,33.9,63.0
2018-04-22 06:00:00Z,28.8,39.0,1.0,40.2,50.0
2018-04-22 07:00:00Z,30.4,38.0,3.0,43.1,54.0
2018-04-22 08:00:00Z,31.1,36.0,4.0,43.5,57.0
2018-04-22 09:00:00Z,29.9,28.0,4.0,34.9,72.0
2018-04-22 10:00:00Z,28.7,25.0,2.0,30.6,73.0
2018-04-22 11:00:00Z,28.3,11.0,0.0,12.5,109.0
2018-04-22 12:00:00Z,29.9,9.0,1.0,11.0,108.0
2018-04-22 13:00:00Z,31.2,8.0,0.0,9.1,107.0
2018-04-22 14:00:00Z,32.6,8.0,0.0,9.1,106.0
2018-04-22 15:00:00Z,32.0,8.0,0.0,9.6,107.0
2018-04-22 16:00:00Z,34.6,9.0,0.0,10.6,105.0
2018-04-22 17:00:00Z,36.3,10.0,0.0,11.5,103.0
2018-04-22 18:00:00Z,40.9,14.0,0.0,14.4,98.0
2018-04-22 19:00:00Z,36.2,18.0,0.0,18.2,88.0
2018-04-22 20:00:00Z,36.4,23.0,0.0,22.9,78.0
2018-04-22 21:00:00Z,32.5,30.0,0.0,29.7,68.0
2018-04-22 22:00:00Z,33.7,27.0,0.0,27.3,63.0
2018-04-22 23:00:00Z,37.8,26.0,0.0,27.3,64.0
2018-04-23 00:00:00Z,39.9,18.0,0.0,18.6,73.0
2018-04-23 01:00:00Z,39.2,13.0,0.0,13.9,77.0
2018-04-23 02:00:00Z,37.0,12.0,0.0,12.5,74.0
2018-04-23 03:00:00Z,31.4,11.0,0.0,11.5,74.0
2018-04-23 04:00:00Z,25.8,19.0,0.0,19.1,67.0
2018-04-23 05:00:00Z,17.7,33.0,1.0,36.3,52.0
2018-04-23 06:00:00Z,18.4,42.0,3.0,47.8,38.0
2018-04-23 07:00:00Z,21.2,34.0,6.0,44.5,45.0
2018-04-23 08:00:00Z,27.4,29.0,6.0,38.2,49.0
2018-04-23 09:00:00Z,22.3,39.0,7.0,51.2,42.0
2018-04-23 10:00:00Z,23.1,25.0,4.0,33.0,60.0
2018-04-23 11:00:00Z,20.8,20.0,5.0,29.2,73.0
2018-04-23 12:00:00Z,16.5,14.0,2.0,17.7,85.0
2018-04-23 13:00:00Z,13.3,12.0,3.0,17.2,87.0
2018-04-23 14:00:00Z,13.5,11.0,2.0,14.8,89.0
2018-04-23 15:00:00Z,18.6,13.0,3.0,17.7,85.0
2018-04-23 16:00:00Z,14.3,16.0,3.0,21.0,80.0
2018-04-23 17:00:00Z,16.7,19.0,2.0,23.9,78.0
2018-04-23 18:00:00Z,13.2,22.0,2.0,25.9,76.0
2018-04-23 19:00:00Z,15.3,34.0,2.0,37.8,59.0
2018-04-23 20:00:00Z,17.2,31.0,1.0,33.5,59.0
2018-04-23 21:00:00Z,18.4,32.0,1.0,33.5,58.0
2018-04-23 22:00:00Z,17.5,24.0,0.0,25.4,61.0
2018-04-23 23:00:00Z,15.7,18.0,0.0,18.7,70.0
2018-04-24 00:00:00Z,14.1,13.0,0.0,13.4,73.0
2018-04-24 01:00:00Z,13.5,11.0,0.0,10.1,76.0
2018-04-24 02:00:00Z,12.0,9.0,0.0,9.1,80.0
2018-04-24 03:00:00Z,11.7,10.0,0.0,10.5,78.0
2018-04-24 04:00:00Z,13.5,13.0,0.0,12.9,72.0
2018-04-24 05:00:00Z,14.9,22.0,0.0,23.0,62.0
2018-04-24 06:00:00Z,15.2,31.0,1.0,33.0,63.0
2018-04-24 07:00:00Z,17.6,38.0,4.0,45.4,62.0
2018-04-24 08:00:00Z,21.0,40.0,8.0,52.6,59.0
2018-04-24 09:00:00Z,23.9,29.0,7.0,40.6,68.0
2018-04-24 10:00:00Z,24.1,18.0,4.0,25.3,77.0
2018-04-24 11:00:00Z,22.3,17.0,4.0,24.9,84.0
2018-04-24 12:00:00Z,18.7,13.0,2.0,16.7,97.0
2018-04-24 13:00:00Z,18.1,10.0,1.0,12.5,101.0
2018-04-24 14:00:00Z,20.0,10.0,1.0,11.0,102.0
2018-04-24 15:00:00Z,17.2,11.0,1.0,13.4,101.0
2018-04-24 16:00:00Z,19.3,12.0,1.0,13.4,102.0
2018-04-24 17:00:00Z,28.6,13.0,1.0,14.4,99.0
2018-04-24 18:00:00Z,19.3,16.0,1.0,17.7,96.0
2018-04-24 19:00:00Z,19.6,21.0,0.0,21.0,88.0
2018-04-24 20:00:00Z,18.6,24.0,0.0,23.4,85.0
2018-04-24 21:00:00Z,19.6,26.0,0.0,26.3,80.0
2018-04-24 22:00:00Z,19.7,23.0,0.0,23.9,79.0
2018-04-24 23:00:00Z,20.0,17.0,0.0,17.2,81.0
2018-04-25 00:00:00Z,22.6,13.0,0.0,13.9,84.0
2018-04-25 01:00:00Z,23.5,10.0,0.0,10.1,84.0
2018-04-25 02:00:00Z,23.7,8.0,0.0,7.1,79.0
2018-04-25 03:00:00Z,21.6,8.0,0.0,7.1,74.0
2018-04-25 04:00:00Z,20.1,9.0,0.0,9.1,67.0
2018-04-25 05:00:00Z,14.8,16.0,0.0,15.8,55.0
2018-04-25 06:00:00Z,11.1,21.0,1.0,23.9,45.0
2018-04-25 07:00:00Z,10.9,24.0,2.0,28.7,41.0
2018-04-25 08:00:00Z,10.9,27.0,4.0,33.9,38.0
2018-04-25 09:00:00Z,11.8,23.0,4.0,30.1,41.0
2018-04-25 10:00:00Z,11.5,23.0,6.0,31.6,38.0
2018-04-25 11:00:00Z,14.5,26.0,6.0,35.8,43.0
2018-04-25 12:00:00Z,11.8,18.0,5.0,25.4,62.0
2018-04-25 13:00:00Z,11.4,15.0,3.0,20.5,69.0
2018-04-25 14:00:00Z,10.6,19.0,4.0,25.8,71.0
2018-04-25 15:00:00Z,9.6,18.0,3.0,24.4,76.0
2018-04-25 16:00:00Z,11.2,15.0,2.0,19.6,82.0
2018-04-25 17:00:00Z,12.6,20.0,3.0,24.4,80.0
2018-04-25 18:00:00Z,16.1,20.0,2.0,23.9,80.0
2018-04-25 19:00:00Z,16.5,19.0,1.0,20.5,80.0
2018-04-25 20:00:00Z,13.8,19.0,1.0,21.0,77.0
2018-04-25 21:00:00Z,12.9,18.0,0.0,18.6,75.0
2018-04-25 22:00:00Z,13.6,17.0,0.0,18.2,72.0
2018-04-25 23:00:00Z,13.6,13.0,0.0,12.9,75.0
2018-04-26 00:00:00Z,10.5,9.0,0.0,9.1,79.0
2018-04-26 01:00:00Z,11.6,6.0,0.0,6.7,81.0
2018-04-26 02:00:00Z,14.6,6.0,0.0,6.2,81.0
2018-04-26 03:00:00Z,12.7,6.0,0.0,6.7,78.0
2018-04-26 04:00:00Z,13.5,9.0,0.0,9.6,76.0
2018-04-26 05:00:00Z,15.1,20.0,1.0,21.5,63.0
2018-04-26 06:00:00Z,18.2,28.0,1.0,30.6,58.0
2018-04-26 07:00:00Z,18.4,27.0,4.0,33.9,62.0
2018-04-26 08:00:00Z,21.1,25.0,6.0,35.4,65.0
2018-04-26 09:00:00Z,21.2,22.0,6.0,32.0,69.0
2018-04-26 10:00:00Z,19.7,18.0,4.0,25.8,75.0
2018-04-26 11:00:00Z,17.2,17.0,4.0,24.4,78.0
2018-04-26 12:00:00Z,16.3,11.0,3.0,16.3,85.0
2018-04-26 13:00:00Z,14.8,13.0,2.0,16.8,88.0
2018-04-26 14:00:00Z,15.3,16.0,5.0,23.4,84.0
2018-04-26 15:00:00Z,13.8,10.0,2.0,13.4,90.0
2018-04-26 16:00:00Z,13.9,14.0,2.0,17.2,91.0
2018-04-26 17:00:00Z,14.7,14.0,1.0,17.2,90.0
2018-04-26 18:00:00Z,12.9,18.0,1.0,21.0,85.0
2018-04-26 19:00:00Z,11.9,22.0,0.0,23.4,81.0
2018-04-26 20:00:00Z,13.4,22.0,0.0,21.5,80.0
2018-04-26 21:00:00Z,11.8,19.0,0.0,20.1,79.0
2018-04-26 22:00:00Z,12.5,28.0,0.0,28.2,70.0
2018-04-26 23:00:00Z,13.1,29.0,0.0,29.2,67.0
2018-04-27 00:00:00Z,13.2,39.0,0.0,38.7,52.0
2018-04-27 01:00:00Z,15.8,50.0,2.0,53.5,40.0
2018-04-27 02:00:00Z,19.2,85.0,24.0,122.4,3.0
2018-04-27 03:00:00Z,21.8,59.0,1.0,60.7,26.0
2018-04-27 04:00:00Z,19.0,59.0,1.0,61.7,25.0
2018-04-27 05:00:00Z,15.4,45.0,1.0,47.8,37.0
2018-04-27 06:00:00Z,16.8,56.0,5.0,64.5,30.0
2018-04-27 07:00:00Z,19.2,60.0,11.0,77.0,27.0
2018-04-27 08:00:00Z,24.2,52.0,11.0,69.8,36.0
2018-04-27 09:00:00Z,23.1,40.0,10.0,56.4,50.0
2018-04-27 10:00:00Z,19.3,26.0,5.0,35.4,72.0
2018-04-27 11:00:00Z,15.6,14.0,2.0,17.7,89.0
2018-04-27 12:00:00Z,13.8,12.0,2.0,15.3,94.0
2018-04-27 13:00:00Z,16.5,12.0,2.0,15.8,94.0
2018-04-27 14:00:00Z,18.3,13.0,1.0,15.3,92.0
2018-04-27 15:00:00Z,19.8,12.0,1.0,13.9,94.0
2018-04-27 16:00:00Z,19.8,14.0,1.0,16.7,88.0
2018-04-27 17:00:00Z,24.2,14.0,1.0,15.8,86.0
2018-04-27 18:00:00Z,29.1,14.0,1.0,15.8,89.0
2018-04-27 19:00:00Z,37.6,17.0,0.0,17.7,91.0
2018-04-27 20:00:00Z,31.9,14.0,0.0,14.4,86.0
2018-04-27 21:00:00Z,21.2,13.0,0.0,12.9,84.0
2018-04-27 22:00:00Z,19.7,13.0,0.0,12.9,82.0
2018-04-27 23:00:00Z,14.7,10.0,0.0,10.6,82.0
2018-04-28 00:00:00Z,11.4,7.0,0.0,8.1,83.0
2018-04-28 01:00:00Z,11.5,7.0,0.0,6.7,83.0
2018-04-28 02:00:00Z,8.8,6.0,0.0,6.2,78.0
2018-04-28 03:00:00Z,8.9,6.0,0.0,6.2,79.0
2018-04-28 04:00:00Z,7.4,6.0,0.0,7.1,76.0
2018-04-28 05:00:00Z,7.4,9.0,0.0,9.1,73.0
2018-04-28 06:00:00Z,7.4,13.0,0.0,13.9,69.0
2018-04-28 07:00:00Z,8.5,14.0,0.0,15.8,68.0
2018-04-28 08:00:00Z,8.7,13.0,1.0,16.3,72.0
2018-04-28 09:00:00Z,8.9,11.0,1.0,15.3,79.0
2018-04-28 10:00:00Z,10.9,12.0,2.0,14.8,80.0
2018-04-28 11:00:00Z,12.3,13.0,2.0,16.3,84.0
2018-04-28 12:00:00Z,9.5,10.0,1.0,13.4,89.0
2018-04-28 13:00:00Z,9.3,9.0,0.0,10.1,89.0
2018-04-28 14:00:00Z,10.4,10.0,1.0,12.5,88.0
2018-04-28 15:00:00Z,9.9,10.0,1.0,12.0,88.0
2018-04-28 16:00:00Z,10.7,13.0,2.0,16.3,87.0
2018-04-28 17:00:00Z,9.2,12.0,0.0,12.9,87.0
2018-04-28 18:00:00Z,8.8,15.0,0.0,15.8,84.0
2018-04-28 19:00:00Z,10.8,17.0,0.0,17.7,79.0
2018-04-28 20:00:00Z,13.2,24.0,0.0,23.9,72.0
2018-04-28 21:00:00Z,14.5,29.0,0.0,29.2,63.0
2018-04-28 22:00:00Z,18.2,38.0,0.0,38.7,49.0
2018-04-28 23:00:00Z,18.7,32.0,0.0,33.0,48.0
2018-04-29 00:00:00Z,15.3,29.0,0.0,29.6,49.0
2018-04-29 01:00:00Z,14.0,44.0,1.0,45.4,33.0
2018-04-29 02:00:00Z,15.3,26.0,0.0,26.3,46.0
2018-04-29 03:00:00Z,12.1,34.0,0.0,34.4,36.0
2018-04-29 04:00:00Z,12.1,19.0,0.0,19.6,53.0
2018-04-29 05:00:00Z,14.9,25.0,1.0,28.2,45.0
2018-04-29 06:00:00Z,14.4,27.0,3.0,32.0,43.0
2018-04-29 07:00:00Z,8.7,22.0,4.0,27.7,46.0
2018-04-29 08:00:00Z,9.1,18.0,2.0,22.0,53.0
2018-04-29 09:00:00Z,10.6,16.0,1.0,19.1,58.0
2018-04-29 10:00:00Z,9.5,18.0,2.0,21.0,62.0
2018-04-29 11:00:00Z,9.4,24.0,4.0,32.0,53.0
2018-04-29 12:00:00Z,9.3,22.0,5.0,30.6,46.0
2018-04-29 13:00:00Z,10.4,22.0,5.0,30.6,44.0
2018-04-29 14:00:00Z,12.3,25.0,6.0,36.3,41.0
2018-04-29 15:00:00Z,14.2,30.0,6.0,40.7,42.0
2018-04-29 16:00:00Z,14.3,32.0,5.0,41.1,40.0
2018-04-29 17:00:00Z,15.8,37.0,7.0,48.3,34.0
2018-04-29 18:00:00Z,16.2,41.0,8.0,53.5,27.0
2018-04-29 19:00:00Z,20.0,36.0,6.0,45.9,25.0
2018-04-29 20:00:00Z,18.0,38.0,7.0,49.7,17.0
2018-04-29 21:00:00Z,16.6,41.0,7.0,53.1,12.0
2018-04-29 22:00:00Z,18.0,36.0,7.0,46.8,15.0
2018-04-29 23:00:00Z,18.0,33.0,5.0,41.1,15.0
2018-04-30 00:00:00Z,13.7,25.0,1.0,26.8,22.0
2018-04-30 01:00:00Z,9.6,18.0,0.0,19.6,30.0
2018-04-30 02:00:00Z,5.6,12.0,0.0,13.4,43.0
2018-04-30 03:00:00Z,4.1,10.0,0.0,11.0,55.0
2018-04-30 04:00:00Z,7.0,11.0,0.0,11.5,56.0
2018-04-30 05:00:00Z,3.4,16.0,0.0,16.8,56.0
2018-04-30 06:00:00Z,3.7,20.0,1.0,23.9,61.0
2018-04-30 07:00:00Z,3.7,21.0,1.0,23.0,63.0
2018-04-30 08:00:00Z,3.9,20.0,2.0,23.9,66.0
2018-04-30 09:00:00Z,3.8,21.0,2.0,24.9,65.0
2018-04-30 10:00:00Z,3.2,23.0,2.0,26.3,64.0
2018-04-30 11:00:00Z,3.0,22.0,2.0,25.9,63.0
2018-04-30 12:00:00Z,4.8,19.0,2.0,22.9,64.0
2018-04-30 13:00:00Z,4.8,19.0,2.0,23.4,61.0
2018-04-30 14:00:00Z,2.3,22.0,2.0,26.3,56.0
2018-04-30 15:00:00Z,3.4,24.0,3.0,29.7,51.0
2018-04-30 16:00:00Z,4.2,24.0,3.0,29.7,52.0
2018-04-30 17:00:00Z,2.5,26.0,2.0,30.1,47.0
2018-04-30 18:00:00Z,4.2,30.0,3.0,35.8,47.0
